gene_id,SRR18457646,SRR18457114,SRR18457498,SRR18457762,SRR18457122,SRR18457271,SRR18457788,SRR18457520,SRR18457521,SRR18457644,SRR18457119,SRR18457054,SRR18457009,SRR18457118,SRR18457099,SRR18457329,SRR18457613,SRR18457101,SRR18457127,SRR18456998,SRR18457032,SRR18457008,SRR18457110,SRR18457201,SRR18457569,SRR18457737,SRR18457116,SRR18457053,SRR18457738,SRR18457224,SRR18457175,SRR18457692,SRR18457121,SRR18457317,SRR18456940,SRR18457115,SRR18457693,SRR18457694,SRR18457199,SRR18457764,SRR18457272,SRR18457200,SRR18457412,SRR18457791,SRR18457505,SRR18456950,SRR18457316,SRR18457112,SRR18457109,SRR18457113,SRR18457484,SRR18457614,SRR18456951,SRR18457497,SRR18457222,SRR18457331,SRR18457661,SRR18457666,SRR18457111,SRR18457485,SRR18457667,SRR18456996,SRR18457789,SRR18457120,SRR18457649,SRR18457176,SRR18457117
LOC116925359,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,0,2,0,0,2,0,8,0,0,0,0,4,0,1,0,4,0,0,6,0,0,0,0,1,0,0,0,0,2,1,2,2,2,2,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0
LOC116925360,1,13,2,6,5,9,1,1,2,4,5,8,8,5,9,1,0,0,7,2,11,1,14,7,4,8,5,33,16,15,13,6,2,2,22,6,8,2,0,4,0,7,5,3,6,14,6,16,9,7,5,17,8,0,3,9,0,7,4,18,7,0,2,2,25,1,1
LOC116925361,3,12,5,0,1,1,4,0,4,2,0,4,3,0,6,1,0,0,3,2,8,3,10,3,4,6,4,25,15,4,1,2,3,3,4,9,7,3,0,5,0,4,3,3,0,0,12,3,0,5,1,11,2,4,1,5,0,5,0,4,8,0,6,1,17,4,0
LOC116925362,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116925368,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116925369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,2,0,0,0,8,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,2,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0
LOC116925370,2,10,6,8,6,8,3,0,7,1,0,6,17,0,8,15,0,4,3,12,10,8,34,15,0,8,9,43,43,16,2,14,2,0,4,11,7,7,4,18,0,7,2,2,2,10,1,4,16,12,0,28,6,6,4,38,0,5,31,0,4,2,3,8,58,2,0
LOC116925371,0,4,0,0,0,0,2,1,3,1,0,1,4,0,0,5,0,1,0,1,1,0,2,0,0,2,2,4,0,2,0,0,4,0,16,1,0,1,0,0,0,0,0,2,2,8,5,1,2,3,4,4,3,3,0,11,0,0,0,0,0,0,1,0,6,1,0
LOC116925372,0,2,16,4,4,4,0,0,1,1,0,1,11,0,1,2,0,1,2,2,8,2,12,0,2,0,2,14,14,0,5,0,0,0,5,2,7,2,0,0,0,2,2,2,1,8,0,1,4,2,0,4,0,4,0,2,0,0,3,1,0,0,1,1,16,3,0
LOC116925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925374,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0
LOC116925375,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925376,7,13,30,24,9,6,33,0,13,60,1,5,43,8,21,2,0,10,49,19,91,12,59,12,7,10,19,33,44,5,59,6,3,0,85,22,14,9,8,22,0,11,12,9,14,13,26,12,18,19,17,60,7,23,1,27,0,27,12,25,29,1,12,4,68,40,2
LOC116925377,3,4,8,2,1,1,5,0,1,18,0,1,7,1,3,1,0,0,12,13,23,2,29,3,6,1,1,11,26,1,11,2,0,1,35,13,5,0,3,4,0,7,1,0,10,5,3,7,5,11,3,16,1,8,0,5,0,3,10,6,9,0,1,1,21,1,1
LOC116925378,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,6,1,0,0,0,2,0,0,3,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,2,0,0
LOC116925379,2,7,9,10,4,10,9,1,23,13,4,17,15,12,13,4,0,11,13,9,13,11,14,12,4,12,3,59,24,28,15,7,2,1,15,15,23,6,4,4,0,5,1,3,7,17,13,22,9,17,2,23,11,5,0,32,0,4,5,18,13,0,4,4,31,7,8
LOC116925380,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LOC116925381,2,4,6,8,3,2,2,2,2,5,0,0,3,0,0,2,0,0,0,5,8,2,11,4,2,6,4,0,9,8,6,5,0,0,9,0,0,0,8,1,0,5,3,2,2,2,2,10,2,2,1,24,1,9,0,7,0,3,0,4,5,0,0,5,19,4,0
LOC116925382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116925383,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116925384,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,3,0,0,0,0,1,0,7,0,0,0,0,10,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,4,2,0,0,12,0,0,4,0,0,0,0,0,0,0,0
LOC116925385,1,0,0,1,0,0,0,0,1,2,0,3,1,1,0,5,0,0,1,2,0,0,3,1,1,2,1,2,3,1,0,1,0,0,7,2,1,0,2,1,0,0,1,0,4,3,1,1,1,2,0,1,2,0,0,7,0,1,0,0,2,0,0,1,0,0,0
LOC116925386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
LOC116925387,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116925388,1,25,12,7,8,17,19,1,26,3,2,28,10,5,30,4,0,5,19,21,33,6,20,5,1,6,8,117,27,7,14,2,6,6,26,22,9,0,1,6,0,2,4,4,22,14,29,16,8,18,6,15,14,10,3,21,0,11,5,11,12,5,9,9,34,16,7
LOC116925389,0,2,0,1,5,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,13,0,4,3,1,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,6,3,2,0,1,0,0,0,2,0,0,2,0,0,0,0,1,4,0,1
LOC116925390,0,4,2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,1,1,0,1,0,5,5,2,2,0,0,0,3,2,2,0,0,0,0,0,0,2,2,6,2,2,4,6,0,4,0,2,0,2,0,1,2,0,2,0,0,2,4,0,0
LOC116925391,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925392,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,8,0,0,1,4,2,0,4,0,0,0,2,4,0,2,0,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,0,3,3,3,0,5,4,0,1,12,0,0,3,1,1,0,0,0,4,0,0
LOC116925393,0,2,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,1,2,0,4,0,0,4,5,0,0,2,0,0,0,0
LOC116925394,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116925397,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0
LOC116925398,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925400,0,1,0,6,2,0,0,0,0,4,1,0,1,1,0,0,0,0,11,0,25,6,3,9,2,2,4,0,18,3,5,0,0,0,13,2,2,0,8,5,0,5,0,0,0,0,0,4,0,21,6,15,0,0,1,2,0,1,0,13,0,0,0,0,0,1,2
LOC116925401,2,17,18,8,20,0,29,0,2,42,1,2,27,5,12,9,0,2,18,21,67,8,44,4,11,7,17,26,12,0,28,0,3,4,43,20,0,0,3,2,0,5,23,15,2,2,23,4,15,4,18,23,3,3,0,16,0,15,16,16,23,0,14,1,74,31,1
LOC116925402,0,2,1,0,1,3,0,0,0,0,1,2,2,0,0,0,0,0,1,4,0,0,0,2,0,0,1,17,0,0,1,1,0,1,1,3,4,0,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
LOC116925403,0,9,0,0,2,1,0,2,0,5,0,1,3,0,1,3,0,0,0,4,0,0,3,2,0,2,0,5,1,0,0,0,1,0,9,6,0,0,0,0,0,0,2,3,1,3,1,2,3,5,0,1,1,1,0,7,0,1,3,0,0,0,1,2,2,1,0
LOC116925404,1,13,2,1,4,3,1,2,12,10,0,5,7,2,3,5,0,1,2,1,21,2,9,4,2,2,1,20,4,3,9,1,0,1,7,2,1,0,2,1,0,1,2,0,2,0,1,6,8,8,0,7,7,5,0,2,0,0,2,0,1,0,0,0,4,1,0
LOC116925405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116925406,0,3,0,3,2,0,0,1,2,2,0,2,4,0,2,2,0,0,2,0,4,0,2,0,0,2,1,6,4,0,0,0,0,0,6,0,0,0,0,0,0,2,1,0,2,2,3,1,0,3,0,2,6,0,0,10,0,0,0,0,0,1,0,0,4,0,0
LOC116925407,1,3,4,0,2,0,6,2,6,0,2,1,2,0,1,0,0,0,0,1,2,1,1,0,0,0,0,13,1,4,4,0,1,0,5,1,0,0,1,0,0,1,1,1,0,4,4,2,3,5,0,3,4,0,0,3,0,1,0,0,1,0,4,3,3,0,0
LOC116925408,1,2,7,9,3,3,5,0,8,6,4,28,8,5,3,2,0,0,2,2,11,3,6,6,1,5,5,51,12,15,6,10,0,1,10,3,15,8,2,1,0,4,2,6,20,9,6,8,2,14,0,24,1,6,0,5,0,1,4,1,4,0,4,0,24,2,0
LOC116925410,0,1,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,1,2,0,0
LOC116925411,0,2,7,0,1,2,3,0,6,7,0,12,4,0,7,10,0,2,0,7,2,6,18,4,0,0,0,28,4,0,6,0,1,0,9,5,2,0,1,0,0,0,0,2,4,7,4,7,4,4,0,5,3,5,0,30,0,5,4,2,0,1,0,0,16,2,0
LOC116925412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,6,0,2,0,0,2,0,0,0,0,0,0
LOC116925413,2,5,0,27,3,5,0,0,17,8,0,16,16,0,7,1,0,1,4,4,8,10,21,14,0,2,0,40,12,11,8,1,0,3,37,2,6,1,11,10,0,15,0,2,7,14,4,4,14,13,3,13,6,2,0,6,0,0,16,2,8,0,7,3,15,4,0
LOC116925414,2,6,4,0,2,5,16,0,0,10,3,0,0,1,2,0,0,2,0,4,0,0,12,0,0,0,0,10,0,1,8,1,2,1,13,13,2,0,0,0,0,0,4,4,2,1,13,13,8,25,0,7,0,0,0,3,0,3,0,1,7,0,0,3,4,2,4
LOC116925415,0,4,4,0,6,1,2,0,4,0,0,5,4,0,4,1,0,3,0,2,18,6,6,2,4,0,2,9,0,2,2,0,5,1,6,7,0,0,3,0,0,2,0,2,0,3,1,2,5,7,0,8,3,2,0,9,0,0,7,0,0,0,1,1,12,0,0
LOC116925416,2,5,1,5,7,2,4,0,10,2,2,9,4,0,8,7,0,2,4,14,2,0,7,2,0,4,1,47,14,4,1,7,5,0,8,2,3,2,0,3,0,0,4,1,1,3,5,4,6,2,0,12,4,4,0,7,0,3,1,2,2,0,4,1,28,0,0
LOC116925417,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,2,0,0
LOC116925418,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LOC116925419,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
LOC116925420,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
LOC116925421,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
LOC116925422,0,0,1,1,0,2,7,1,4,6,0,4,2,1,1,0,0,0,1,1,6,3,6,0,1,1,0,26,1,2,0,2,0,2,1,5,3,1,0,3,0,0,5,4,0,1,7,5,0,4,0,1,3,0,0,2,0,2,4,0,8,0,0,0,1,1,0
LOC116925423,0,4,6,0,0,2,0,1,2,1,0,1,5,2,2,5,0,0,2,0,2,2,19,1,0,2,0,11,0,2,2,0,0,0,6,5,0,3,0,3,0,0,0,0,0,0,0,3,6,5,0,4,2,1,0,0,0,0,4,0,0,0,0,2,9,0,0
LOC116925424,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
LOC116925426,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116925427,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,0,0,0,0,2,2,2,0,0,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0
LOC116925428,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925429,23,17,39,12,27,23,54,1,22,94,2,23,69,6,4,1,0,3,22,9,98,32,96,24,9,26,23,55,90,25,97,8,16,1,76,31,14,6,15,9,0,16,33,26,21,15,10,27,36,31,25,110,17,24,4,18,0,36,34,29,38,3,6,10,112,57,4
LOC116925430,0,4,2,0,0,0,0,0,0,4,0,0,2,0,2,8,0,1,0,0,2,0,6,0,0,0,0,8,4,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,6,2,4,0,4,9,0,0,8,0,0,7,0,0,0,0,0,4,0,0
LOC116925431,2,9,2,4,6,1,5,0,14,11,0,6,6,0,2,7,0,2,9,13,7,5,15,0,4,2,3,27,18,4,3,2,4,2,8,10,2,0,0,2,0,0,2,2,4,2,4,16,6,15,0,16,4,5,0,28,0,2,4,1,3,0,0,1,30,3,2
LOC116925432,2,2,0,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
LOC116925433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925435,0,7,4,4,1,5,8,1,12,12,1,12,7,4,2,1,0,3,5,7,16,10,9,8,2,4,2,44,7,15,12,11,6,2,13,6,19,1,1,4,0,3,4,0,1,1,13,22,2,5,2,12,1,2,0,4,0,2,11,11,8,4,1,1,7,1,10
LOC116925436,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,2,2,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0
LOC116925438,0,0,0,1,0,0,0,0,0,0,0,5,2,0,2,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
LOC116925439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
LOC116925440,0,3,0,11,7,2,9,0,16,11,3,13,11,18,2,1,0,4,6,17,10,4,13,1,2,2,4,52,12,20,10,9,2,6,6,16,6,6,4,1,0,2,2,10,8,4,6,28,6,21,4,16,10,0,2,8,0,15,7,3,6,1,3,5,1,5,5
LOC116925441,2,8,22,34,5,10,15,1,10,13,4,11,22,6,13,9,0,0,12,2,18,12,30,8,4,10,4,39,16,33,31,8,9,0,24,18,11,2,8,22,0,4,8,2,11,6,12,11,15,17,2,27,16,0,3,38,0,4,11,2,14,3,1,4,44,14,6
LOC116925442,12,12,10,20,9,10,13,2,20,14,6,33,28,10,11,1,0,3,28,11,48,8,16,10,6,6,7,65,34,19,35,9,7,5,12,10,11,9,7,13,0,7,12,1,20,5,19,8,8,24,1,36,9,9,7,9,0,11,8,6,5,2,5,5,51,6,10
LOC116925443,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,1,2,0,4,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,1,3,0,0,0,1,1,0,0,0,0,0,0
LOC116925445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LOC116925446,0,3,4,4,1,7,3,0,2,6,0,5,4,1,6,1,0,1,9,4,11,0,3,3,3,1,5,13,8,6,3,5,3,0,0,1,8,0,0,5,0,3,1,1,4,4,2,5,2,5,1,9,10,0,1,0,0,3,4,4,5,1,2,0,17,7,3
LOC116925447,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LOC116925450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
LOC116925451,1,1,3,1,0,2,3,0,7,0,1,4,3,0,4,2,0,2,0,2,12,4,0,2,0,2,0,27,2,1,4,1,2,1,2,1,2,1,1,1,0,1,1,1,5,2,1,0,1,6,3,9,4,1,1,6,0,1,3,2,1,0,0,2,19,0,0
LOC116925453,2,5,12,3,1,10,3,4,18,22,2,3,20,5,8,3,0,1,13,12,6,10,20,6,1,8,4,60,11,23,17,20,3,3,17,8,18,9,2,5,0,6,3,6,13,6,31,16,11,16,2,29,6,2,3,10,0,4,4,7,6,1,5,2,29,14,5
LOC116925455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
LOC116925456,12,20,2,0,19,22,41,0,0,47,6,0,0,35,11,2,0,1,0,87,1,0,0,0,0,0,0,6,0,22,50,8,30,32,35,22,7,4,0,0,0,0,17,33,23,17,123,95,0,88,3,0,11,0,3,7,0,33,1,21,32,21,19,22,1,15,21
LOC116925458,0,27,10,19,14,17,9,7,44,18,5,18,11,7,25,5,0,16,9,24,10,15,42,19,4,16,8,88,47,18,12,8,15,1,45,33,21,9,11,6,0,13,1,2,39,38,19,92,6,79,8,81,29,4,7,24,0,2,13,10,13,5,8,14,48,4,4
LOC116925459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925461,1,0,4,1,0,0,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
LOC116925463,0,0,0,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,6,2,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0
LOC116925464,8,33,15,10,29,13,13,12,31,18,2,20,19,5,47,11,0,16,34,10,49,5,36,14,9,7,16,92,34,17,19,0,11,7,22,39,9,5,3,4,0,6,3,12,23,24,16,18,16,14,5,34,6,9,1,38,0,12,5,8,18,2,9,8,41,2,4
LOC116925466,85,142,270,213,78,144,222,42,243,285,65,262,348,126,82,27,0,28,302,223,561,126,479,157,80,287,175,911,570,254,320,173,53,82,254,159,216,86,134,183,0,113,144,117,226,144,374,333,193,328,82,750,165,155,29,79,6,112,210,110,162,33,73,37,775,144,92
LOC116925469,0,1,11,18,2,4,2,2,9,6,1,10,5,1,0,2,0,1,21,1,38,1,5,6,0,2,8,37,29,25,7,7,3,0,4,3,9,8,7,7,0,5,1,3,5,0,0,1,3,7,1,26,2,6,1,6,0,0,4,0,1,1,0,0,29,1,1
LOC116925470,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
LOC116925471,7,8,29,12,15,3,15,0,0,26,6,5,18,2,2,6,0,0,24,13,45,14,34,13,3,9,10,13,19,2,20,9,4,2,26,6,10,1,7,3,0,6,7,8,4,5,11,18,5,32,3,35,8,9,0,5,0,12,15,7,4,2,3,7,41,10,4
LOC116925472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC116925473,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,1,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
